row_id,microbusiness_density_AR,microbusiness_density_MA,microbusiness_density_ARMA,microbusiness_density_ARIMA,microbusiness_density_Lin,microbusiness_density_Lasso,microbusiness_density_Ridge
54069_2023-01-01,5.008544898849379,5.021245698856856,5.021245698856856,7.968135504716984,7.0433779,7.0433779,7.0433779
54071_2023-01-01,2.657253852558437,2.6653933338575646,2.6653933338575646,2.657253852558437,2.6129088,2.6129088,2.6129088
54073_2023-01-01,0.7693665852781566,0.7487115659857244,0.7487115659857244,0.8481155117984945,0.81843996,0.81843996,0.81843996
54075_2023-01-01,2.990576181688433,2.556124837066861,2.556124837066861,3.337712167490082,3.0294287,3.0294287,3.0294287
54077_2023-01-01,1.743575673875178,1.7461846205036728,1.7461846205036728,1.856186225975932,1.6604354,1.6604354,1.6604354
54079_2023-01-01,2.557488702415004,2.4767691297728387,2.4767691297728387,2.676609956782792,2.616848,2.616848,2.616848
54081_2023-01-01,2.297127984600127,2.1088233609927536,2.1088233609927536,2.4411052347890654,2.341845,2.341845,2.341845
54083_2023-01-01,2.2933485444319297,2.1323020745180195,2.1323020745180195,2.4677460337074484,2.3659441,2.3659441,2.3659441
54085_2023-01-01,1.2739450906334864,1.2714164573128584,1.2714164573128584,1.1651938480001756,1.1958339,1.1958339,1.1958339
54087_2023-01-01,1.170976122854812,1.1705293098076812,1.1705293098076812,1.2774430350330814,1.2342268,1.2342268,1.2342268
54089_2023-01-01,1.7234805580706984,1.719339427906117,1.719339427906117,1.8076255830057384,1.7794935,1.7794935,1.7794935
54091_2023-01-01,0.8893389900162514,0.8893389900162514,0.8893389900162514,0.66874719,0.66874719,0.66874719,0.66874719
54093_2023-01-01,3.51019729622919,3.5388350286935486,3.5388350286935486,2.172634429476896,2.6962457,2.6962457,2.6962457
54095_2023-01-01,0.8897319622731925,0.890361016147019,0.890361016147019,0.9594996105535416,0.93936807,0.93936807,0.93936807
54097_2023-01-01,1.882132399590812,1.8846183438024569,1.8846183438024569,2.2326546548847093,2.1298382,2.1298382,2.1298382
54099_2023-01-01,1.2661386878659555,1.2544645762297006,1.2544645762297006,1.4247916055562144,1.3889763,1.3889763,1.3889763
54101_2023-01-01,0.4655879880949944,0.4647880033320501,0.4647880033320501,0.5198421344242417,0.49766248,0.49766248,0.49766248
54103_2023-01-01,2.4158472725370093,2.412807535254357,2.412807535254357,2.30333512771224,2.2727273,2.2727273,2.2727273
54105_2023-01-01,0.5888899527054828,0.5885432974514709,0.5885432974514709,0.5107018291865139,0.52643126,0.52643126,0.52643126
54107_2023-01-01,2.225429172485569,2.224569155804622,2.224569155804622,2.2460687003072617,2.2792065,2.2792065,2.2792065
54109_2023-01-01,0.4470501509079003,0.4461608342658418,0.4461608342658418,0.3824707694989187,0.41616404,0.41616404,0.41616404
55001_2023-01-01,2.0656804280979237,1.9631330551941983,1.9631330551941983,2.0621382680349454,2.157022,2.157022,2.157022
55003_2023-01-01,4.372724226538836,4.369850486105422,4.369850486105422,4.440896981971723,4.4024119,4.4024119,4.4024119
55005_2023-01-01,2.91087945681175,2.900708049244808,2.900708049244808,2.9974660986250528,2.9669399,2.9669399,2.9669399
55007_2023-01-01,3.7145843483988097,3.7153281815228554,3.7153281815228554,3.730201795907263,3.7265587,3.7265587,3.7265587
55009_2023-01-01,5.435912829241442,5.432468456730972,5.432468456730972,5.922049559523179,5.7787991,5.7787991,5.7787991
55011_2023-01-01,3.623179852491833,3.623179852491833,3.623179852491833,2.6106153,2.6106153,2.6106153,2.6106153
55013_2023-01-01,2.536130083370525,2.4442166212986125,2.4442166212986125,2.4776816205498795,2.5898144,2.5898144,2.5898144
55015_2023-01-01,1.4214738282057655,1.4214738282057655,1.4214738282057655,1.5058107,1.5058107,1.5058107,1.5058107
55017_2023-01-01,2.8032415304777976,2.8054497592031584,2.8054497592031584,3.195868928611498,3.0789237,3.0789237,3.0789237
55019_2023-01-01,1.6563451290430686,1.5004782254535929,1.5004782254535929,1.7780614911648986,1.6951234,1.6951234,1.6951234
55021_2023-01-01,3.3888983858124915,3.380743252272337,3.380743252272337,3.4972927833672625,3.4431536,3.4431536,3.4431536
55023_2023-01-01,2.216077343104148,2.22434058792928,2.22434058792928,2.107146425425653,2.1702194,2.1702194,2.1702194
55025_2023-01-01,8.584781933506585,8.972604711905806,8.972604711905806,8.465698553495624,8.3931742,8.3931742,8.3931742
55027_2023-01-01,2.4786864635424943,2.4788372830055816,2.4788372830055816,2.5161604992781923,2.5159922,2.5159922,2.5159922
55029_2023-01-01,8.026957882748846,8.026957882748846,8.026957882748846,7.8923454,7.8923454,7.8923454,7.8923454
55031_2023-01-01,3.8988874067464425,3.557697995297965,3.557697995297965,4.186980693693363,4.0847893,4.0847893,4.0847893
55033_2023-01-01,2.784112842854267,2.768412596981604,2.768412596981604,2.8971389186668004,2.7833772,2.7833772,2.7833772
55035_2023-01-01,5.248734921447414,5.251065865949544,5.251065865949544,5.655290113375677,5.4104838,5.4104838,5.4104838
55037_2023-01-01,1.5089276112191825,1.6032920276903089,1.6032920276903089,1.3950271218986297,1.4536479,1.4536479,1.4536479
55039_2023-01-01,2.5813446755006493,2.5836222797646444,2.5836222797646444,2.7506977539291064,2.675175,2.675175,2.675175
55041_2023-01-01,1.6985508615834728,1.6956528036931626,1.6956528036931626,1.6295509607841523,1.6345754,1.6345754,1.6345754
55043_2023-01-01,1.786482944485294,1.7471324849165963,1.7471324849165963,1.8109385959743285,1.810619,1.810619,1.810619
55045_2023-01-01,2.7656610156159047,2.5956171682344835,2.5956171682344835,2.9308577921336623,2.8138528,2.8138528,2.8138528
55047_2023-01-01,4.021127608294644,4.018455138723311,4.018455138723311,3.992507947218141,3.9841454,3.9841454,3.9841454
55049_2023-01-01,2.5758537437451907,2.720733550907229,2.720733550907229,2.4712831966296,2.5227098,2.5227098,2.5227098
55051_2023-01-01,2.643240510764651,2.6459310177098616,2.6459310177098616,2.443053039866231,2.4148607,2.4148607,2.4148607
55053_2023-01-01,1.430710020752516,1.4289666821931877,1.4289666821931877,1.238484753843952,1.3007219,1.3007219,1.3007219
55055_2023-01-01,3.428563150572724,3.4517542589305727,3.4517542589305727,3.3298199064301395,3.3935266,3.3935266,3.3935266
55057_2023-01-01,1.7950769377893874,1.8008414564006927,1.8008414564006927,1.9099509807118336,1.8955785,1.8955785,1.8955785
55059_2023-01-01,3.981774766616237,3.981774766616237,3.981774766616237,4.0729151,4.0729151,4.0729151,4.0729151
55061_2023-01-01,2.955195792495553,2.9508305349511894,2.9508305349511894,2.652608077428829,2.6751275,2.6751275,2.6751275
55063_2023-01-01,3.25547714517184,3.257776884680581,3.257776884680581,3.363399797239213,3.3090367,3.3090367,3.3090367
55065_2023-01-01,1.8030952644602625,1.8000507771337746,1.8000507771337746,1.8000507771337746,1.7720118,1.7720118,1.7720118
55067_2023-01-01,6.235496710146932,8.87098084875837,8.87098084875837,2.128997698498928,2.1423948,2.1423948,2.1423948
55069_2023-01-01,2.4042226563546887,2.405746315498552,2.405746315498552,2.6200474466636026,2.5619469,2.5619469,2.5619469
55071_2023-01-01,2.7829856738079544,2.7820715741562205,2.7820715741562205,2.981893957247176,2.9235849,2.9235849,2.9235849
55073_2023-01-01,3.8606361013310857,3.681575818567463,3.681575818567463,4.24863805170903,4.1388354,4.1388354,4.1388354
55075_2023-01-01,2.56637749162706,2.425014429533403,2.425014429533403,2.699313172772672,2.6124196,2.6124196,2.6124196
55077_2023-01-01,2.275699545328063,2.2754303636325246,2.2754303636325246,2.6223889203401054,2.2994998,2.2994998,2.2994998
55078_2023-01-01,0.6408616710817028,0.5736437374539187,0.5736437374539187,0.6903190836932596,0.68203962,0.68203962,0.68203962
55079_2023-01-01,5.338699498422596,5.108165242872036,5.108165242872036,5.812520580371145,5.4634809,5.4634809,5.4634809
55081_2023-01-01,2.7456153337345057,2.742800801535437,2.742800801535437,2.4846844192732527,2.4004176,2.4004176,2.4004176
55083_2023-01-01,3.79250344379239,3.389467321057209,3.389467321057209,3.9523581637136624,3.8771732,3.8771732,3.8771732
55085_2023-01-01,4.971773964416341,4.971773964416341,4.971773964416341,5.4551654,5.4551654,5.4551654,5.4551654
55087_2023-01-01,4.347934961721906,4.2835486760739325,4.2835486760739325,4.551133981577456,4.4198546,4.4198546,4.4198546
55089_2023-01-01,7.085807140000079,7.068208987204335,7.068208987204335,7.072679517440203,7.0496826,7.0496826,7.0496826
55091_2023-01-01,3.563493182336392,3.517686151705787,3.517686151705787,3.683373027846709,3.6322558,3.6322558,3.6322558
55093_2023-01-01,5.052349935378548,5.058863246437136,5.058863246437136,5.200163503348151,5.1275945,5.1275945,5.1275945
55095_2023-01-01,4.543085221096446,4.13445359005986,4.13445359005986,4.55940481014105,4.6405663,4.6405663,4.6405663
55097_2023-01-01,2.647285557160865,2.647285557160865,2.647285557160865,2.6445501,2.6445501,2.6445501,2.6445501
55099_2023-01-01,3.793547870302687,3.8036975978678127,3.8036975978678127,3.0885135676389788,3.1230257,3.1230257,3.1230257
55101_2023-01-01,3.892623100372536,3.897485306257445,3.897485306257445,3.737715658046132,3.8185792,3.8185792,3.8185792
55103_2023-01-01,2.621910393450942,2.6282723078896217,2.6282723078896217,2.429931008073742,2.4826071,2.4826071,2.4826071
55105_2023-01-01,3.710205510378585,3.712392555255943,3.712392555255943,4.478805795288191,4.2745585,4.2745585,4.2745585
55107_2023-01-01,1.877257903214777,1.8407980751214736,1.8407980751214736,1.9278335310390529,1.937673,1.937673,1.937673
55109_2023-01-01,5.638667436920014,5.637931694726378,5.637931694726378,5.6976920112049925,5.7006421,5.7006421,5.7006421
55111_2023-01-01,3.8538043180526502,3.896381721581556,3.896381721581556,3.734221089288395,3.770386,3.770386,3.770386
55113_2023-01-01,4.877859571194553,4.820821043385491,4.820821043385491,5.326659756713559,5.1852961,5.1852961,5.1852961
55115_2023-01-01,1.9245501947503267,1.9258066460468315,1.9258066460468315,1.9888418057473636,1.9966307,1.9966307,1.9966307
55117_2023-01-01,3.717553228807287,4.0675978485808,4.0675978485808,3.606172091132609,3.6905677,3.6905677,3.6905677
55119_2023-01-01,1.2743381723100329,1.2842947214017968,1.2842947214017968,1.2743381723100329,1.3054663,1.3054663,1.3054663
55121_2023-01-01,2.30183026015714,2.3019399793688957,2.3019399793688957,2.245729183832693,2.2224231,2.2224231,2.2224231
55123_2023-01-01,3.686829061628244,3.6975048803627657,3.6975048803627657,3.71095618992374,3.7359352,3.7359352,3.7359352
55125_2023-01-01,5.458522157587745,5.538348031813846,5.538348031813846,5.344592979001343,5.4656754,5.4656754,5.4656754
55127_2023-01-01,6.066763707828391,6.126845373252516,6.126845373252516,7.652264694559231,5.9915314,5.9915314,5.9915314
55129_2023-01-01,3.791581779476118,3.791581779476118,3.791581779476118,4.4628878,4.4628878,4.4628878,4.4628878
55131_2023-01-01,6.080126894978316,6.080126894978316,6.080126894978316,6.4041133,6.4041133,6.4041133,6.4041133
55133_2023-01-01,7.962483130576907,7.9677535375598545,7.9677535375598545,8.724508062273003,8.2944479,8.2944479,8.2944479
55135_2023-01-01,2.8548268007412734,2.7363530919639567,2.7363530919639567,3.0077187725678893,2.8813684,2.8813684,2.8813684
55137_2023-01-01,2.115303852778028,2.1149918740381706,2.1149918740381706,2.072795167355102,2.1043601,2.1043601,2.1043601
55139_2023-01-01,4.34234726528393,4.345463571710805,4.345463571710805,4.385217559752262,4.3594122,4.3594122,4.3594122
55141_2023-01-01,3.681845058445949,3.398408642955269,3.398408642955269,3.823851717255314,3.7053244,3.7053244,3.7053244
56001_2023-01-01,4.789188688515749,4.769126800959868,4.769126800959868,4.569526760675854,4.6323371,4.6323371,4.6323371
56003_2023-01-01,3.119611141543511,3.122269211940025,3.122269211940025,3.292415673620853,3.25,3.25,3.25
56005_2023-01-01,2.5817216067195283,2.5817216067195283,2.5817216067195283,2.7797325,2.7797325,2.7797325,2.7797325
56007_2023-01-01,2.31851911504277,2.323119683013352,2.323119683013352,2.452446231451006,2.4331319,2.4331319,2.4331319
56009_2023-01-01,4.636500886114891,5.101015377340088,5.101015377340088,4.009389144890697,4.3846154,4.3846154,4.3846154
56011_2023-01-01,4.133370421275576,3.847714891188246,3.847714891188246,4.279658611176551,4.2534418,4.2534418,4.2534418
56013_2023-01-01,3.1724083546210013,3.1681567422253405,3.1681567422253405,3.3067758877736826,3.2197289,3.2197289,3.2197289
56015_2023-01-01,1.724379752797801,1.7273358231377764,1.7273358231377764,1.867393390422684,1.8695118,1.8695118,1.8695118
56017_2023-01-01,3.5179296558394166,3.5179296558394166,3.5179296558394166,3.382435501563844,3.8188763,3.8188763,3.8188763
56019_2023-01-01,19.352488859566407,21.34351102000721,21.34351102000721,18.895333838660765,18.752745,18.752745,18.752745
56021_2023-01-01,13.508101901559575,13.380337233421857,13.380337233421857,14.291245060013168,13.804154,13.804154,13.804154
56023_2023-01-01,7.590474026730256,7.595100708746568,7.595100708746568,8.460068290305996,8.1811848,8.1811848,8.1811848
56025_2023-01-01,5.669756310792239,5.442523941716685,5.442523941716685,5.868206097397797,5.8511076,5.8511076,5.8511076
56027_2023-01-01,1.5241820068523708,1.5190871693937733,1.5190871693937733,1.7292145916604154,1.713062,1.713062,1.713062
56029_2023-01-01,6.054764672223612,6.014672305987729,6.014672305987729,6.288839666036076,6.2172379,6.2172379,6.2172379
56031_2023-01-01,3.443812404607598,3.443812404607598,3.443812404607598,3.2129655,3.2129655,3.2129655,3.2129655
56033_2023-01-01,73.51040496921262,73.51040496921262,73.51040496921262,1023.7119299997464,237.3369385,237.3367017,237.3353873
56035_2023-01-01,7.336312545075239,7.336312545075239,7.336312545075239,7.7925496,7.7925496,7.7925496,7.7925496
56037_2023-01-01,3.1199866301146493,3.108745039150524,3.108745039150524,2.8122614778566457,2.823801,2.823801,2.823801
56039_2023-01-01,26.34093398360887,26.33792959144457,26.33792959144457,27.46561184782061,26.27322,26.27322,26.27322
56041_2023-01-01,3.9469244087028255,3.959508895250345,3.959508895250345,4.0699456172188935,4.0093689,4.0093689,4.0093689
56043_2023-01-01,2.9892599787367238,2.9017438380614653,2.9017438380614653,3.243919856746289,3.1265509,3.1265509,3.1265509
56045_2023-01-01,1.7232727215165788,1.6634972784265352,1.6634972784265352,1.7232727215165788,1.7853955,1.7853955,1.7853955
1001_2023-02-01,3.360347912100484,3.164529269706104,3.164529269706104,3.360347912100484,3.4638555,3.4638555,3.4638555
1003_2023-02-01,8.0657852340849,7.889805419149504,7.889805419149504,7.94728099537936,8.3597984,8.3597984,8.3597984
1005_2023-02-01,1.1025157476075809,1.1051898670328215,1.1051898670328215,1.215691506850089,1.2320744,1.2320744,1.2320744
1007_2023-02-01,1.2708285547475844,1.271875582609601,1.271875582609601,1.2620207782385044,1.28724,1.28724,1.28724
1009_2023-02-01,1.8089377731860623,1.6769457244564547,1.6769457244564547,1.8089377731860623,1.8317825,1.8317825,1.8317825
1011_2023-02-01,0.9151327976243828,0.9151131864728208,0.9151131864728208,1.016952047643553,0.98809224,0.98809224,0.98809224
1013_2023-02-01,1.9613582489087924,1.4425158756126122,1.4425158756126122,2.5556278438604045,2.1859705,2.1859705,2.1859705
1015_2023-02-01,2.754934190662395,2.7540157781545,2.7540157781545,2.8726501746951207,2.8005137,2.8005137,2.8005137
1017_2023-02-01,1.3756568774113085,1.3808713547977831,1.3808713547977831,1.2059639950607954,1.4425437,1.4425437,1.4425437
1019_2023-02-01,1.1426866028442864,1.1657426256492682,1.1657426256492682,1.0795351804616102,1.117345,1.117345,1.117345
1021_2023-02-01,1.7762260089344006,1.5733289746049073,1.5733289746049073,1.895020932480737,1.8132015,1.8132015,1.8132015
1023_2023-02-01,1.323510331576755,1.323510331576755,1.323510331576755,1.6851181,1.6851181,1.6851181,1.6851181
1025_2023-02-01,1.0812609875649946,1.0858439747813156,1.0858439747813156,1.353221945727718,1.3526518,1.3526518,1.3526518
1027_2023-02-01,1.5288613569108946,1.5245468416115613,1.5245468416115613,1.3914883726563627,1.5829384,1.5829384,1.5829384
1029_2023-02-01,1.2747255791730956,1.2745012830020477,1.2745012830020477,1.3563678441241598,1.3555517,1.3555517,1.3555517
1031_2023-02-01,2.0901208244959197,2.092364160509984,2.092364160509984,2.3195840264237977,2.2163165,2.2163165,2.2163165
1033_2023-02-01,2.297498964974303,2.298768133426472,2.298768133426472,2.560144883947616,2.441494,2.441494,2.441494
1035_2023-02-01,1.06882422947699,1.096996179848922,1.096996179848922,0.883774803651393,1.095947,1.095947,1.095947
1037_2023-02-01,0.6533237891155079,0.6542438989386116,0.6542438989386116,0.8847752116066029,0.82838911,0.82838911,0.82838911
1039_2023-02-01,1.6521332359948602,1.605692683549651,1.605692683549651,1.6813352904249763,1.6845804,1.6845804,1.6845804
1041_2023-02-01,1.0070777736119163,1.007603923917176,1.007603923917176,0.7003252517585961,1.0612549,1.0612549,1.0612549
1043_2023-02-01,2.5281477752916865,2.5296277697990988,2.5296277697990988,2.7326069486817786,2.6872737,2.6872737,2.6872737
1045_2023-02-01,1.5722057353031538,1.5722057353031538,1.5722057353031538,1.7595617,1.7595617,1.7595617,1.7595617
1047_2023-02-01,1.4586366770831352,1.316561314965275,1.316561314965275,1.5401222408648805,1.4739386,1.4739386,1.4739386
1049_2023-02-01,2.228273493000872,2.2355779309188537,2.2355779309188537,2.294097374256181,2.2713821,2.2713821,2.2713821
1051_2023-02-01,3.187271071572509,2.9167176793012706,2.9167176793012706,3.382241827905647,3.2452056,3.2452056,3.2452056
1053_2023-02-01,1.713777024049404,1.7147808058166845,1.7147808058166845,2.080967172985704,1.948416,1.948416,1.948416
1055_2023-02-01,2.394731692347868,2.3982415606593457,2.3982415606593457,2.949592139568842,2.7364635,2.7364635,2.7364635
1057_2023-02-01,1.191021790907944,1.3732367642661034,1.3732367642661034,1.0410741002554649,1.0514109,1.0514109,1.0514109
1059_2023-02-01,1.6788415983650404,1.6846500151895762,1.6846500151895762,1.921696567136684,1.9323264,1.9323264,1.9323264
